,x,y,z,Time,Hour,Minutes,Seconds,Intensity,dt
262409,0.742,-1.469,0.059,4373.466667,5,42,53.46666667,1.64681693,TRUE
262410,0.777,-3.027,-0.418,4373.483333,5,42,53.48333333,3.152964002,TRUE
262411,1.02,-2.574,-0.488,4373.5,5,42,53.5,2.811408899,TRUE
262412,0.824,-1.547,-0.301,4373.516667,5,42,53.51666667,1.778422335,TRUE
262413,0.57,-1.156,-0.121,4373.533333,5,42,53.53333333,1.294556681,FALSE
262414,0.852,-0.945,-0.059,4373.55,5,42,53.55,1.273738592,FALSE
262415,0.754,-0.742,-0.152,4373.566667,5,42,53.56666667,1.068730088,FALSE
262416,0.582,-0.563,-0.203,4373.583333,5,42,53.58333333,0.834806564,FALSE
262417,0.449,-0.512,-0.203,4373.6,5,42,53.6,0.710601154,FALSE
262418,0.484,-0.461,-0.102,4373.616667,5,42,53.61666667,0.67615161,FALSE
262419,0.824,-0.504,-0.043,4373.633333,5,42,53.63333333,0.96687176,FALSE
262420,0.777,-0.477,-0.477,4373.65,5,42,53.65,1.028973761,FALSE
262421,0.777,-0.246,-0.527,4373.666667,5,42,53.66666667,0.97055345,FALSE
262422,0.355,-0.078,-0.82,4373.683333,5,42,53.68333333,0.896944257,FALSE
262423,0.551,-0.223,-1.199,4373.7,5,42,53.7,1.338256702,FALSE
262424,1.215,-0.375,-1.707,4373.716667,5,42,53.71666667,2.128543868,TRUE
262425,1.301,-0.625,-2.418,4373.733333,5,42,53.73333333,2.81601669,TRUE
262426,0.961,-1.184,-1.09,4373.75,5,42,53.75,1.874427112,TRUE
262427,0.836,-1.246,-0.676,4373.766667,5,42,53.76666667,1.64571808,TRUE
262428,0.746,-1.387,-0.402,4373.783333,5,42,53.78333333,1.625388877,TRUE
262429,0.242,-0.328,-0.344,4373.8,5,42,53.8,0.533370415,FALSE
262430,0.125,0.168,-0.324,4373.816667,5,42,53.81666667,0.385778434,FALSE
262431,0.73,-0.082,-0.383,4373.833333,5,42,53.83333333,0.8284401,FALSE
262432,0.422,0.039,-0.234,4373.85,5,42,53.85,0.484108459,FALSE
262433,0.254,-0.352,-0.309,4373.866667,5,42,53.86666667,0.532823611,FALSE
262434,0.723,-0.547,-0.027,4373.883333,5,42,53.88333333,0.907009923,FALSE
262435,0.676,-1.461,-0.121,4373.9,5,42,53.9,1.614353741,TRUE
262436,1.063,-2.781,-0.965,4373.916667,5,42,53.91666667,3.129721234,TRUE
262437,0.762,-2.461,-0.992,4373.933333,5,42,53.93333333,2.760657349,TRUE
262438,0.59,-1.469,-0.395,4373.95,5,42,53.95,1.631590022,TRUE
262439,0.477,-1.254,-0.27,4373.966667,5,42,53.96666667,1.368555808,FALSE
262440,0.633,-0.785,-0.043,4373.983333,5,42,53.98333333,1.009337902,FALSE
262441,0.789,-0.449,-0.191,4374,5,42,54,0.927686908,FALSE
262442,0.605,-0.289,-0.27,4374.016667,5,42,54.01666667,0.722804261,FALSE
262443,0.504,-0.41,-0.309,4374.033333,5,42,54.03333333,0.719442145,FALSE
262444,0.52,-0.41,-0.266,4374.05,5,42,54.05,0.713621749,FALSE
262445,0.703,-0.422,-0.43,4374.066667,5,42,54.06666667,0.92584718,FALSE
262446,0.586,-0.508,-0.43,4374.083333,5,42,54.08333333,0.886769418,FALSE
262447,0.801,-0.559,-0.598,4374.1,5,42,54.1,1.14528861,FALSE
262448,0.93,-0.57,-0.77,4374.116667,5,42,54.11666667,1.335177891,FALSE
262449,0.68,-0.262,-0.883,4374.133333,5,42,54.13333333,1.144872482,FALSE
262450,0.711,-0.227,-1.391,4374.15,5,42,54.15,1.578585126,TRUE
262451,1.027,-0.168,-1.727,4374.166667,5,42,54.16666667,2.016304045,TRUE
262452,1.195,-0.109,-2.227,4374.183333,5,42,54.18333333,2.529710458,TRUE
262453,1.648,-0.277,-0.805,4374.2,5,42,54.2,1.854901076,TRUE
262454,1.145,-2.668,-0.73,4374.216667,5,42,54.21666667,2.993684853,TRUE
